session_id,user_id,session_date,week_number,device_type,traffic_source,landing_page,signup_completed
S1_00442,U3233,2024-02-08,1,mobile,social,pricing,False
S1_00443,U4410,2024-02-08,1,mobile,paid_search,pricing,False
S1_00444,U7742,2024-02-07,1,mobile,direct,pricing,False
S1_00445,U348,2024-02-11,1,desktop,organic,homepage,False
S1_00446,U2830,2024-02-06,1,mobile,social,homepage,False
S1_00447,U8483,2024-02-09,1,mobile,paid_search,homepage,True
S1_00448,U3743,2024-02-10,1,mobile,social,homepage,False
S1_00449,U5072,2024-02-10,1,desktop,organic,product,False
S1_00450,U8792,2024-02-08,1,mobile,paid_search,product,False
S1_00451,U5168,2024-02-06,1,mobile,direct,pricing,False
S1_00452,U3726,2024-02-11,1,tablet,organic,pricing,False
S1_00453,U5792,2024-02-10,1,mobile,paid_search,pricing,False
S1_00454,U9891,2024-02-08,1,mobile,organic,pricing,False
S1_00455,U8998,2024-02-05,1,desktop,paid_search,homepage,False
S1_00456,U1177,2024-02-08,1,mobile,paid_search,pricing,False
S1_00457,U9120,2024-02-08,1,desktop,organic,product,False
S1_00458,U43,2024-02-08,1,mobile,social,homepage,False
S1_00459,U1601,2024-02-11,1,tablet,paid_search,product,False
S1_00460,U1694,2024-02-11,1,tablet,paid_search,pricing,False
S1_00461,U150,2024-02-09,1,desktop,organic,pricing,False
S1_00462,U9301,2024-02-08,1,mobile,paid_search,pricing,False
S1_00463,U4249,2024-02-08,1,mobile,paid_search,homepage,False
S1_00464,U198,2024-02-08,1,desktop,social,product,False
S1_00465,U1181,2024-02-11,1,mobile,paid_search,homepage,False
S1_00466,U4529,2024-02-07,1,desktop,paid_search,pricing,False
S1_00467,U5239,2024-02-07,1,desktop,social,pricing,False
S1_00468,U8225,2024-02-06,1,desktop,paid_search,product,True
S1_00469,U356,2024-02-11,1,mobile,social,homepage,False
S1_00470,U8117,2024-02-08,1,mobile,organic,pricing,False
S1_00471,U328,2024-02-10,1,mobile,social,homepage,False
S1_00472,U8340,2024-02-06,1,tablet,paid_search,pricing,False
S1_00473,U985,2024-02-06,1,mobile,paid_search,homepage,False
S1_00474,U6004,2024-02-06,1,mobile,social,product,False
S1_00475,U4922,2024-02-05,1,mobile,social,pricing,False
S1_00476,U3039,2024-02-05,1,mobile,paid_search,pricing,False
S1_00477,U5164,2024-02-09,1,desktop,paid_search,pricing,False
S1_00478,U8799,2024-02-06,1,mobile,organic,pricing,False
S1_00479,U9382,2024-02-08,1,desktop,social,pricing,True
S1_00480,U5498,2024-02-06,1,mobile,paid_search,product,False
S1_00481,U6917,2024-02-06,1,tablet,organic,pricing,False
S1_00482,U4136,2024-02-09,1,mobile,paid_search,homepage,True
S1_00483,U6122,2024-02-10,1,desktop,paid_search,pricing,True
S1_00484,U6604,2024-02-09,1,desktop,organic,homepage,False
S1_00485,U5079,2024-02-06,1,desktop,social,product,False
S1_00486,U3564,2024-02-07,1,desktop,paid_search,pricing,True
S1_00487,U6985,2024-02-10,1,desktop,paid_search,homepage,False
S1_00488,U5302,2024-02-11,1,mobile,organic,homepage,False
S1_00489,U3060,2024-02-07,1,mobile,direct,product,False
S1_00490,U665,2024-02-08,1,mobile,organic,pricing,False
S1_00491,U110,2024-02-07,1,mobile,paid_search,homepage,False
S1_00492,U1443,2024-02-05,1,mobile,social,pricing,False
S1_00493,U1976,2024-02-10,1,mobile,organic,product,False
S1_00494,U480,2024-02-06,1,mobile,organic,pricing,False
S1_00495,U2166,2024-02-06,1,mobile,organic,pricing,False
S1_00496,U1836,2024-02-07,1,desktop,organic,pricing,True
S1_00497,U6589,2024-02-10,1,mobile,organic,homepage,True
S1_00498,U9795,2024-02-07,1,tablet,social,homepage,False
S1_00499,U4078,2024-02-07,1,desktop,organic,homepage,True
S1_00500,U7547,2024-02-06,1,desktop,social,product,False
S1_00501,U3021,2024-02-11,1,tablet,organic,homepage,False
S1_00502,U2981,2024-02-08,1,mobile,paid_search,product,False
S1_00503,U4389,2024-02-08,1,mobile,organic,pricing,False
S1_00504,U6592,2024-02-10,1,mobile,paid_search,product,False
S1_00505,U3923,2024-02-07,1,mobile,social,pricing,False
S1_00506,U4258,2024-02-07,1,desktop,organic,product,False
S1_00507,U5725,2024-02-11,1,mobile,paid_search,product,False
S1_00508,U6424,2024-02-06,1,desktop,organic,homepage,False
S1_00509,U506,2024-02-05,1,desktop,organic,pricing,False
S1_00510,U8590,2024-02-11,1,desktop,paid_search,homepage,False
S1_00511,U7289,2024-02-07,1,mobile,paid_search,homepage,False
S1_00512,U4050,2024-02-07,1,desktop,social,homepage,False
S1_00513,U9086,2024-02-08,1,mobile,paid_search,homepage,False
S1_00514,U1774,2024-02-09,1,mobile,paid_search,pricing,False
S1_00515,U616,2024-02-08,1,mobile,organic,pricing,False
S1_00516,U7909,2024-02-09,1,mobile,paid_search,pricing,False
S1_00517,U5869,2024-02-09,1,mobile,social,pricing,False
S1_00518,U1598,2024-02-06,1,desktop,organic,pricing,False
S1_00519,U2926,2024-02-08,1,mobile,paid_search,product,False
S1_00520,U9203,2024-02-08,1,tablet,organic,product,False
S1_00521,U2557,2024-02-06,1,desktop,organic,pricing,False
S1_00522,U2440,2024-02-06,1,mobile,organic,product,False
S1_00523,U9661,2024-02-10,1,mobile,paid_search,product,False
S1_00524,U5034,2024-02-05,1,mobile,organic,pricing,True
S1_00525,U5659,2024-02-07,1,desktop,organic,product,True
S1_00526,U3626,2024-02-08,1,mobile,social,pricing,False
S1_00527,U6988,2024-02-06,1,mobile,paid_search,product,False
S1_00528,U6344,2024-02-06,1,desktop,direct,homepage,True
S1_00529,U9513,2024-02-11,1,desktop,organic,product,False
S1_00530,U1892,2024-02-08,1,mobile,paid_search,product,False
S1_00531,U5020,2024-02-08,1,mobile,paid_search,pricing,False
S1_00532,U8911,2024-02-08,1,mobile,organic,product,False
S1_00533,U1081,2024-02-09,1,mobile,paid_search,homepage,False
S1_00534,U8639,2024-02-07,1,desktop,social,product,True
S1_00535,U125,2024-02-10,1,desktop,organic,homepage,True
S1_00536,U3396,2024-02-11,1,desktop,social,pricing,False
S1_00537,U3416,2024-02-09,1,mobile,direct,product,False
S1_00538,U9833,2024-02-07,1,mobile,paid_search,pricing,False
S1_00539,U6286,2024-02-09,1,desktop,paid_search,homepage,False
S1_00540,U5721,2024-02-08,1,mobile,paid_search,pricing,False
S1_00541,U4677,2024-02-11,1,mobile,paid_search,homepage,False
S1_00542,U3345,2024-02-05,1,desktop,organic,product,True
S1_00543,U9288,2024-02-09,1,mobile,direct,product,False
S1_00544,U6962,2024-02-10,1,desktop,social,homepage,False
S1_00545,U2533,2024-02-08,1,desktop,paid_search,homepage,False
S1_00546,U8700,2024-02-11,1,desktop,organic,pricing,False
S1_00547,U8369,2024-02-08,1,desktop,paid_search,homepage,True
S1_00548,U8882,2024-02-08,1,mobile,paid_search,product,False
S1_00549,U9114,2024-02-11,1,mobile,organic,product,False
S1_00550,U2320,2024-02-09,1,desktop,organic,product,True
S1_00551,U2692,2024-02-05,1,mobile,organic,homepage,False
S1_00552,U210,2024-02-07,1,desktop,paid_search,pricing,True
S1_00553,U6085,2024-02-09,1,desktop,organic,product,False
S1_00554,U6112,2024-02-07,1,mobile,direct,pricing,False
S1_00555,U7430,2024-02-10,1,mobile,paid_search,pricing,False
S1_00556,U8064,2024-02-11,1,mobile,paid_search,pricing,False
S1_00557,U4861,2024-02-09,1,mobile,organic,pricing,False
S1_00558,U934,2024-02-11,1,tablet,organic,homepage,False
S1_00559,U8801,2024-02-07,1,mobile,organic,homepage,False
S1_00560,U8198,2024-02-05,1,desktop,organic,homepage,False
S1_00561,U3949,2024-02-06,1,mobile,paid_search,pricing,False
S1_00562,U9719,2024-02-07,1,mobile,paid_search,pricing,False
S1_00563,U5531,2024-02-05,1,desktop,organic,product,False
S1_00564,U7239,2024-02-06,1,desktop,organic,product,False
S1_00565,U198,2024-02-08,1,mobile,direct,pricing,False
S1_00566,U6773,2024-02-09,1,mobile,social,pricing,False
S1_00567,U4573,2024-02-05,1,desktop,paid_search,product,False
S1_00568,U5572,2024-02-07,1,mobile,organic,product,True
S1_00569,U4274,2024-02-09,1,mobile,social,homepage,False
S1_00570,U9193,2024-02-06,1,mobile,paid_search,homepage,False
S1_00571,U2855,2024-02-10,1,mobile,organic,homepage,False
S1_00572,U6037,2024-02-08,1,mobile,paid_search,product,False
S1_00573,U8688,2024-02-06,1,mobile,organic,pricing,True
S1_00574,U4145,2024-02-08,1,mobile,paid_search,product,False
S1_00575,U2197,2024-02-09,1,desktop,social,product,False
S1_00576,U2054,2024-02-10,1,desktop,social,pricing,False
S1_00577,U3759,2024-02-09,1,desktop,organic,pricing,False
S1_00578,U5581,2024-02-10,1,mobile,paid_search,homepage,False
S1_00579,U8139,2024-02-11,1,desktop,organic,product,False
S1_00580,U7174,2024-02-05,1,desktop,paid_search,product,False
S1_00581,U300,2024-02-08,1,mobile,organic,pricing,False
S1_00582,U1782,2024-02-05,1,desktop,organic,homepage,False
S1_00583,U8933,2024-02-11,1,mobile,paid_search,product,False
S1_00584,U7291,2024-02-05,1,mobile,social,product,False
S1_00585,U7705,2024-02-08,1,desktop,organic,homepage,False
S1_00586,U5918,2024-02-11,1,mobile,organic,homepage,False
S1_00587,U679,2024-02-08,1,mobile,paid_search,pricing,False
S1_00588,U2053,2024-02-10,1,mobile,direct,product,False
S1_00589,U293,2024-02-09,1,mobile,direct,product,False
S1_00590,U5135,2024-02-08,1,mobile,social,pricing,False
S1_00591,U6013,2024-02-07,1,mobile,organic,pricing,False
S1_00592,U6182,2024-02-06,1,mobile,paid_search,pricing,False
S1_00593,U4729,2024-02-10,1,mobile,direct,pricing,False
S1_00594,U5363,2024-02-06,1,desktop,paid_search,homepage,False
S1_00595,U488,2024-02-05,1,desktop,organic,pricing,False
S1_00596,U4088,2024-02-06,1,desktop,organic,product,False
S1_00597,U344,2024-02-06,1,mobile,social,homepage,True
S1_00598,U4312,2024-02-11,1,mobile,social,product,False
S1_00599,U5874,2024-02-09,1,mobile,paid_search,product,False
S1_00600,U8437,2024-02-06,1,desktop,organic,pricing,False
S1_00601,U1610,2024-02-05,1,mobile,organic,pricing,False
S1_00602,U7381,2024-02-09,1,mobile,organic,product,False
S1_00603,U4060,2024-02-05,1,mobile,organic,homepage,False
S1_00604,U3692,2024-02-11,1,mobile,paid_search,pricing,False
S1_00605,U1515,2024-02-09,1,mobile,paid_search,pricing,False
S1_00606,U2339,2024-02-10,1,desktop,organic,homepage,False
S1_00607,U5508,2024-02-08,1,mobile,social,homepage,False
S1_00608,U2911,2024-02-08,1,mobile,organic,pricing,True
S1_00609,U4150,2024-02-05,1,desktop,social,homepage,False
S1_00610,U1316,2024-02-11,1,mobile,paid_search,product,False
S1_00611,U6055,2024-02-05,1,tablet,organic,pricing,False
S1_00612,U4509,2024-02-08,1,mobile,organic,pricing,False
S1_00613,U8338,2024-02-07,1,desktop,organic,pricing,True
S1_00614,U5048,2024-02-09,1,mobile,social,homepage,False
S1_00615,U3418,2024-02-10,1,mobile,direct,homepage,False
S1_00616,U2922,2024-02-09,1,desktop,organic,pricing,False
S1_00617,U8382,2024-02-08,1,mobile,organic,homepage,False
S1_00618,U588,2024-02-08,1,mobile,paid_search,product,False
S1_00619,U6023,2024-02-07,1,mobile,paid_search,product,False
S1_00620,U3455,2024-02-09,1,tablet,social,homepage,False
S1_00621,U2817,2024-02-06,1,desktop,social,homepage,False
S1_00622,U9524,2024-02-07,1,mobile,paid_search,homepage,False
S1_00623,U7473,2024-02-10,1,desktop,social,product,False
S1_00624,U6706,2024-02-07,1,desktop,organic,pricing,False
S1_00625,U1258,2024-02-11,1,desktop,organic,homepage,False
S1_00626,U7137,2024-02-07,1,mobile,social,homepage,False
S1_00627,U5488,2024-02-10,1,desktop,paid_search,product,True
S1_00628,U9553,2024-02-10,1,mobile,paid_search,homepage,False
S1_00629,U6880,2024-02-09,1,tablet,paid_search,pricing,False
S1_00630,U5994,2024-02-07,1,tablet,social,pricing,False
S1_00631,U5935,2024-02-07,1,desktop,organic,homepage,False
S1_00632,U2239,2024-02-10,1,mobile,organic,homepage,False
S1_00633,U4362,2024-02-06,1,desktop,paid_search,homepage,False
S1_00634,U5923,2024-02-08,1,desktop,paid_search,homepage,False
S1_00635,U9804,2024-02-08,1,mobile,organic,homepage,False
S1_00636,U6559,2024-02-11,1,tablet,organic,pricing,True
S1_00637,U7355,2024-02-10,1,mobile,organic,product,False
S1_00638,U6559,2024-02-06,1,mobile,organic,homepage,False
S1_00639,U2907,2024-02-06,1,desktop,paid_search,product,False
S1_00640,U2659,2024-02-10,1,mobile,organic,homepage,False
S1_00641,U2731,2024-02-10,1,desktop,paid_search,product,True
S1_00642,U4467,2024-02-08,1,desktop,organic,product,False
S1_00643,U8383,2024-02-08,1,tablet,paid_search,product,False
S1_00644,U8393,2024-02-06,1,mobile,organic,product,False
S1_00645,U4568,2024-02-10,1,mobile,paid_search,homepage,False
S1_00646,U5788,2024-02-09,1,desktop,direct,product,False
S1_00647,U4448,2024-02-11,1,desktop,organic,homepage,False
S1_00648,U8734,2024-02-11,1,mobile,paid_search,pricing,False
S1_00649,U2734,2024-02-11,1,mobile,paid_search,homepage,True
S1_00650,U3472,2024-02-05,1,mobile,social,product,False
S1_00651,U2804,2024-02-05,1,desktop,organic,homepage,False
S1_00652,U6356,2024-02-07,1,mobile,paid_search,homepage,False
S1_00653,U5119,2024-02-05,1,desktop,paid_search,homepage,False
S1_00654,U7364,2024-02-11,1,mobile,social,product,False
S1_00655,U8765,2024-02-05,1,desktop,paid_search,product,False
S1_00656,U1753,2024-02-07,1,desktop,direct,product,False
S1_00657,U9013,2024-02-10,1,mobile,organic,pricing,False
S1_00658,U887,2024-02-06,1,tablet,social,product,False
S1_00659,U219,2024-02-10,1,desktop,social,product,False
S1_00660,U8187,2024-02-05,1,mobile,paid_search,homepage,False
S1_00661,U3845,2024-02-05,1,mobile,direct,pricing,False
S1_00662,U1245,2024-02-11,1,mobile,direct,homepage,False
S1_00663,U5691,2024-02-07,1,desktop,paid_search,homepage,False
S1_00664,U610,2024-02-05,1,mobile,organic,pricing,True
S1_00665,U4844,2024-02-09,1,desktop,social,homepage,False
S1_00666,U6109,2024-02-07,1,mobile,social,homepage,False
S1_00667,U5745,2024-02-09,1,mobile,direct,pricing,False
S1_00668,U7969,2024-02-05,1,mobile,organic,homepage,False
S1_00669,U7214,2024-02-07,1,mobile,paid_search,product,False
S1_00670,U2454,2024-02-05,1,mobile,paid_search,homepage,False
S1_00671,U3932,2024-02-10,1,mobile,paid_search,product,False
S1_00672,U9156,2024-02-06,1,mobile,social,pricing,False
S1_00673,U8431,2024-02-07,1,desktop,direct,product,False
S1_00674,U6646,2024-02-10,1,desktop,paid_search,homepage,False
S1_00675,U3065,2024-02-11,1,desktop,paid_search,pricing,False
S1_00676,U2316,2024-02-07,1,mobile,paid_search,pricing,False
S1_00677,U5627,2024-02-07,1,desktop,organic,pricing,False
S1_00678,U3242,2024-02-11,1,mobile,paid_search,product,False
S1_00679,U3807,2024-02-05,1,desktop,paid_search,homepage,False
S1_00680,U692,2024-02-06,1,mobile,direct,pricing,False
S1_00681,U4560,2024-02-06,1,mobile,organic,product,False
S1_00682,U4942,2024-02-07,1,desktop,social,product,False
S1_00683,U3133,2024-02-10,1,mobile,organic,pricing,True
S1_00684,U4855,2024-02-11,1,desktop,organic,homepage,False
S1_00685,U5601,2024-02-06,1,mobile,social,pricing,False
S1_00686,U703,2024-02-09,1,desktop,direct,product,False
S1_00687,U4520,2024-02-07,1,mobile,organic,homepage,False
S1_00688,U7470,2024-02-05,1,mobile,organic,homepage,False
S1_00689,U3973,2024-02-10,1,mobile,social,product,False
S1_00690,U8652,2024-02-06,1,tablet,direct,homepage,False
S1_00691,U6477,2024-02-11,1,tablet,social,homepage,False
S1_00692,U2518,2024-02-06,1,mobile,organic,product,False
S1_00693,U2657,2024-02-08,1,mobile,organic,pricing,False
S1_00694,U509,2024-02-11,1,desktop,paid_search,pricing,False
S1_00695,U9780,2024-02-08,1,mobile,direct,pricing,False
S1_00696,U9736,2024-02-10,1,desktop,paid_search,product,False
S1_00697,U3719,2024-02-09,1,desktop,direct,product,False
S1_00698,U6793,2024-02-10,1,desktop,social,product,False
S1_00699,U1209,2024-02-09,1,mobile,social,pricing,False
S1_00700,U6999,2024-02-10,1,desktop,organic,pricing,False
S1_00701,U6248,2024-02-07,1,mobile,organic,product,False
S1_00702,U4451,2024-02-10,1,mobile,organic,product,False
S1_00703,U1273,2024-02-07,1,desktop,direct,homepage,False
S1_00704,U5806,2024-02-06,1,mobile,social,pricing,False
S1_00705,U8340,2024-02-05,1,mobile,organic,homepage,False
S1_00706,U9985,2024-02-10,1,desktop,organic,homepage,False
S1_00707,U8218,2024-02-08,1,mobile,social,product,False
S1_00708,U9837,2024-02-09,1,desktop,organic,product,False
S1_00709,U3918,2024-02-08,1,tablet,organic,pricing,False
S1_00710,U4185,2024-02-05,1,desktop,social,product,False
S1_00711,U3264,2024-02-11,1,desktop,social,homepage,False
S1_00712,U2352,2024-02-11,1,mobile,paid_search,product,False
S1_00713,U5863,2024-02-07,1,mobile,organic,homepage,False
S1_00714,U9677,2024-02-11,1,mobile,organic,homepage,False
S1_00715,U5280,2024-02-08,1,tablet,social,homepage,False
S1_00716,U2447,2024-02-06,1,desktop,social,product,False
S1_00717,U6977,2024-02-08,1,mobile,organic,pricing,True
S1_00718,U4775,2024-02-06,1,mobile,organic,homepage,True
S1_00719,U1389,2024-02-11,1,mobile,organic,product,True
S1_00720,U4423,2024-02-06,1,desktop,organic,pricing,False
S1_00721,U9960,2024-02-05,1,mobile,paid_search,homepage,False
S1_00722,U1045,2024-02-06,1,mobile,paid_search,homepage,False
S1_00723,U8195,2024-02-10,1,mobile,social,homepage,False
S1_00724,U4900,2024-02-06,1,mobile,direct,homepage,False
S1_00725,U4022,2024-02-05,1,mobile,organic,pricing,False
S1_00726,U8023,2024-02-05,1,tablet,direct,homepage,False
S1_00727,U3562,2024-02-11,1,mobile,paid_search,pricing,False
S1_00728,U5043,2024-02-11,1,mobile,organic,product,False
S1_00729,U2267,2024-02-07,1,tablet,organic,pricing,False
S1_00730,U3986,2024-02-07,1,mobile,paid_search,pricing,False
S1_00731,U712,2024-02-07,1,mobile,organic,product,False
S1_00732,U9510,2024-02-05,1,desktop,paid_search,homepage,False
S1_00733,U9573,2024-02-11,1,mobile,social,pricing,False
S1_00734,U3750,2024-02-11,1,mobile,organic,homepage,False
S1_00735,U4911,2024-02-10,1,desktop,direct,product,False
S1_00736,U3190,2024-02-09,1,mobile,organic,homepage,True
S1_00737,U8506,2024-02-09,1,mobile,paid_search,product,False
S1_00738,U1502,2024-02-06,1,mobile,organic,homepage,False
S1_00739,U911,2024-02-10,1,mobile,paid_search,product,False
S1_00740,U1873,2024-02-11,1,mobile,paid_search,product,False
S1_00741,U1452,2024-02-06,1,mobile,social,pricing,False
S1_00742,U2150,2024-02-05,1,mobile,paid_search,product,False
S1_00743,U1443,2024-02-11,1,mobile,organic,product,True
S1_00744,U7726,2024-02-05,1,mobile,organic,homepage,False
S1_00745,U6178,2024-02-07,1,mobile,social,product,False
S1_00746,U3782,2024-02-06,1,mobile,organic,pricing,False
S1_00747,U2052,2024-02-10,1,desktop,paid_search,pricing,False
S1_00748,U4877,2024-02-09,1,mobile,social,product,False
S1_00749,U435,2024-02-10,1,mobile,paid_search,homepage,False
S1_00750,U922,2024-02-05,1,mobile,organic,homepage,False
S1_00751,U7594,2024-02-05,1,desktop,organic,pricing,False
S1_00752,U7509,2024-02-10,1,mobile,paid_search,product,False
S1_00753,U913,2024-02-06,1,desktop,social,pricing,False
S1_00754,U5599,2024-02-08,1,mobile,paid_search,pricing,False
S1_00755,U7945,2024-02-05,1,desktop,direct,pricing,False
S1_00756,U4013,2024-02-09,1,mobile,paid_search,product,False
S1_00757,U1700,2024-02-11,1,mobile,social,homepage,False
S1_00758,U7904,2024-02-08,1,desktop,organic,pricing,False
S1_00759,U2735,2024-02-05,1,desktop,social,homepage,False
S1_00760,U4276,2024-02-09,1,mobile,social,pricing,False
S1_00761,U6282,2024-02-10,1,mobile,organic,product,False
S1_00762,U2156,2024-02-08,1,desktop,paid_search,homepage,False
S1_00763,U9383,2024-02-08,1,desktop,social,homepage,False
S1_00764,U8330,2024-02-05,1,tablet,organic,homepage,False
S1_00765,U1056,2024-02-07,1,mobile,social,product,True
S1_00766,U7096,2024-02-05,1,tablet,direct,homepage,False
S1_00767,U908,2024-02-11,1,desktop,direct,homepage,False
S1_00768,U1897,2024-02-09,1,mobile,paid_search,homepage,False
S1_00769,U9648,2024-02-10,1,mobile,paid_search,homepage,False
